,county,year,Avg_Tempmin_anomaly,Avg_Tempmax_anomaly
530,79,1983,-0.049999999999993605,-0.061111111111110006
531,109,1983,0.38333333333333997,-0.08333333333332149
532,125,1983,-0.1055555555555463,0.11666666666667425
533,540,1983,0.044444444444450504,-0.2499999999999858
534,3,1984,0.2500000000000071,0.1444444444444457
535,65,1984,0.038888888888895856,0.3833333333333435
536,79,1984,0.5055555555555626,-0.061111111111110006
537,109,1984,0.38333333333333997,-0.08333333333332149
538,125,1984,0.45000000000000906,0.11666666666667425
539,540,1984,0.6000000000000059,0.30555555555557135
540,3,1985,0.8055555555555625,0.7000000000000028
541,65,1985,0.5944444444444512,0.3833333333333435
542,79,1985,0.5055555555555626,0.49444444444444713
543,109,1985,0.9388888888888953,0.4722222222222321
544,125,1985,0.45000000000000906,0.11666666666667425
545,540,1985,0.6000000000000059,0.30555555555557135
546,3,1986,0.8055555555555625,0.7000000000000028
547,65,1986,0.5944444444444512,0.3833333333333435
548,79,1986,0.5055555555555626,0.49444444444444713
549,109,1986,0.38333333333333997,0.4722222222222321
550,125,1986,0.45000000000000906,0.6722222222222278
551,540,1986,0.6000000000000059,0.30555555555557135
552,3,1987,0.2500000000000071,0.7000000000000028
553,65,1987,0.038888888888895856,0.3833333333333435
554,79,1987,0.5055555555555626,0.49444444444444713
555,109,1987,0.38333333333333997,0.4722222222222321
556,125,1987,0.45000000000000906,0.6722222222222278
557,540,1987,0.6000000000000059,0.30555555555557135
558,3,1988,-0.8611111111111045,0.1444444444444457
559,65,1988,-0.5166666666666595,-0.17222222222221006
560,79,1988,-0.605555555555549,0.49444444444444713
561,109,1988,-0.7277777777777716,-0.08333333333332149
562,125,1988,-0.6611111111111025,0.11666666666667425
563,540,1988,-0.5111111111111049,0.30555555555557135
564,3,1989,0.2500000000000071,-0.4111111111111079
565,65,1989,0.038888888888895856,-0.17222222222221006
566,79,1989,-0.049999999999993605,-0.6166666666666671
567,109,1989,-0.1722222222222154,-0.6388888888888786
568,125,1989,-0.1055555555555463,-0.4388888888888829
569,540,1989,0.044444444444450504,-0.2499999999999858
570,3,1990,1.3611111111111187,1.8111111111111136
571,65,1990,1.1500000000000075,1.4944444444444542
572,79,1990,1.6166666666666734,1.6055555555555578
573,109,1990,1.4944444444444516,1.5833333333333428
574,125,1990,1.0055555555555644,1.7833333333333385
575,540,1990,1.155555555555562,1.9722222222222356
576,3,1991,1.3611111111111187,1.8111111111111136
577,65,1991,1.1500000000000075,1.4944444444444542
578,79,1991,1.061111111111118,1.6055555555555578
579,109,1991,0.9388888888888953,1.5833333333333428
580,125,1991,1.0055555555555644,1.7833333333333385
581,540,1991,1.155555555555562,1.416666666666682
582,3,1992,0.2500000000000071,-0.4111111111111079
583,65,1992,0.038888888888895856,-0.7277777777777672
584,79,1992,0.5055555555555626,-0.6166666666666671
585,109,1992,-0.1722222222222154,-0.6388888888888786
586,125,1992,0.45000000000000906,-0.4388888888888829
587,540,1992,0.6000000000000059,-0.8055555555555394
588,3,1993,0.2500000000000071,0.1444444444444457
589,65,1993,0.038888888888895856,-0.17222222222221006
590,79,1993,0.5055555555555626,-0.061111111111110006
591,109,1993,-0.1722222222222154,-0.08333333333332149
592,125,1993,0.45000000000000906,0.11666666666667425
593,540,1993,0.6000000000000059,0.30555555555557135
594,3,1994,0.2500000000000071,0.7000000000000028
595,65,1994,0.038888888888895856,0.3833333333333435
596,79,1994,0.5055555555555626,0.49444444444444713
597,109,1994,0.38333333333333997,0.4722222222222321
598,125,1994,0.45000000000000906,0.6722222222222278
599,540,1994,0.6000000000000059,0.8611111111111249
600,3,1995,0.2500000000000071,0.1444444444444457
601,65,1995,0.5944444444444512,-0.17222222222221006
602,79,1995,0.5055555555555626,-0.061111111111110006
603,109,1995,0.38333333333333997,-0.08333333333332149
604,125,1995,-0.1055555555555463,0.11666666666667425
605,540,1995,0.6000000000000059,0.30555555555557135
606,3,1996,0.2500000000000071,-0.4111111111111079
607,65,1996,0.038888888888895856,-0.7277777777777672
608,79,1996,-0.049999999999993605,-0.6166666666666671
609,109,1996,-0.1722222222222154,-0.6388888888888786
610,125,1996,-0.1055555555555463,-0.4388888888888829
611,540,1996,0.044444444444450504,-0.2499999999999858
612,3,1997,0.2500000000000071,0.1444444444444457
613,65,1997,0.038888888888895856,-0.17222222222221006
614,79,1997,-0.049999999999993605,-0.061111111111110006
615,109,1997,-0.1722222222222154,-0.08333333333332149
616,125,1997,-0.1055555555555463,0.11666666666667425
617,540,1997,0.044444444444450504,0.30555555555557135
618,3,1998,1.916666666666674,1.8111111111111136
619,65,1998,1.7055555555555628,1.4944444444444542
620,79,1998,1.6166666666666734,1.6055555555555578
621,109,1998,1.4944444444444516,1.5833333333333428
622,125,1998,1.5611111111111207,1.7833333333333385
623,540,1998,1.7111111111111175,1.9722222222222356
624,3,1999,0.8055555555555625,1.2555555555555564
625,65,1999,0.5944444444444512,1.4944444444444542
626,79,1999,0.5055555555555626,1.6055555555555578
627,109,1999,0.38333333333333997,1.0277777777777892
628,125,1999,0.45000000000000906,1.227777777777785
629,540,1999,0.6000000000000059,1.416666666666682
630,3,2000,0.2500000000000071,0.1444444444444457
631,65,2000,0.038888888888895856,0.3833333333333435
632,79,2000,0.5055555555555626,0.49444444444444713
633,109,2000,-0.1722222222222154,-0.08333333333332149
634,125,2000,-0.1055555555555463,0.11666666666667425
635,540,2000,0.044444444444450504,0.30555555555557135
636,3,2001,0.2500000000000071,1.2555555555555564
637,65,2001,0.038888888888895856,0.9388888888889007
638,79,2001,0.5055555555555626,1.0500000000000007
639,109,2001,0.38333333333333997,1.0277777777777892
640,125,2001,0.45000000000000906,1.227777777777785
641,540,2001,0.6000000000000059,1.416666666666682
642,3,2002,0.8055555555555625,1.2555555555555564
643,65,2002,0.5944444444444512,0.9388888888889007
644,79,2002,1.061111111111118,1.0500000000000007
645,109,2002,0.9388888888888953,1.0277777777777892
646,125,2002,1.0055555555555644,1.227777777777785
647,540,2002,1.155555555555562,1.416666666666682
648,3,2003,0.8055555555555625,-0.4111111111111079
649,65,2003,0.5944444444444512,-0.7277777777777672
650,79,2003,0.5055555555555626,-0.6166666666666671
651,109,2003,0.38333333333333997,-0.6388888888888786
652,125,2003,0.45000000000000906,-0.4388888888888829
653,540,2003,0.6000000000000059,-0.2499999999999858
654,3,2004,1.3611111111111187,0.7000000000000028
655,65,2004,1.1500000000000075,0.3833333333333435
656,79,2004,1.061111111111118,0.49444444444444713
657,109,2004,0.9388888888888953,-0.08333333333332149
658,125,2004,1.0055555555555644,0.11666666666667425
659,540,2004,1.155555555555562,0.30555555555557135
660,3,2005,0.8055555555555625,0.7000000000000028
661,65,2005,0.5944444444444512,0.3833333333333435
662,79,2005,1.061111111111118,0.49444444444444713
663,109,2005,0.9388888888888953,0.4722222222222321
664,125,2005,1.0055555555555644,0.6722222222222278
665,540,2005,1.155555555555562,0.8611111111111249
666,3,2006,1.3611111111111187,1.2555555555555564
667,65,2006,0.5944444444444512,1.4944444444444542
668,79,2006,1.061111111111118,1.6055555555555578
669,109,2006,0.9388888888888953,1.0277777777777892
670,125,2006,1.0055555555555644,1.227777777777785
671,540,2006,1.155555555555562,1.416666666666682
672,3,2007,0.8055555555555625,1.2555555555555564
673,65,2007,1.1500000000000075,0.9388888888889007
674,79,2007,1.061111111111118,1.0500000000000007
675,109,2007,0.9388888888888953,1.0277777777777892
676,125,2007,1.0055555555555644,1.227777777777785
677,540,2007,1.155555555555562,1.416666666666682
678,3,2008,0.8055555555555625,0.7000000000000028
679,65,2008,0.5944444444444512,0.3833333333333435
680,79,2008,0.5055555555555626,0.49444444444444713
681,109,2008,0.9388888888888953,0.4722222222222321
682,125,2008,0.45000000000000906,0.6722222222222278
683,540,2008,0.6000000000000059,0.8611111111111249
684,3,2009,0.2500000000000071,-0.4111111111111079
685,65,2009,0.5944444444444512,-0.17222222222221006
686,79,2009,0.5055555555555626,-0.061111111111110006
687,109,2009,0.38333333333333997,-0.08333333333332149
688,125,2009,0.45000000000000906,-0.4388888888888829
689,540,2009,0.6000000000000059,-0.2499999999999858
690,3,2010,0.8055555555555625,1.2555555555555564
691,65,2010,0.5944444444444512,0.9388888888889007
692,79,2010,1.061111111111118,1.0500000000000007
693,109,2010,0.9388888888888953,1.0277777777777892
694,125,2010,0.45000000000000906,0.6722222222222278
695,540,2010,1.155555555555562,1.416666666666682
696,3,2011,1.3611111111111187,1.2555555555555564
697,65,2011,1.7055555555555628,0.9388888888889007
698,79,2011,1.6166666666666734,1.0500000000000007
699,109,2011,1.4944444444444516,1.0277777777777892
700,125,2011,1.5611111111111207,1.227777777777785
701,540,2011,1.7111111111111175,1.416666666666682
702,3,2012,1.916666666666674,1.8111111111111136
703,65,2012,1.7055555555555628,1.4944444444444542
704,79,2012,2.1722222222222296,1.6055555555555578
705,109,2012,1.4944444444444516,1.5833333333333428
706,125,2012,1.5611111111111207,1.7833333333333385
707,540,2012,1.7111111111111175,1.9722222222222356
708,3,2013,0.8055555555555625,-0.4111111111111079
709,65,2013,0.5944444444444512,-0.17222222222221006
710,79,2013,0.5055555555555626,-0.6166666666666671
711,109,2013,0.9388888888888953,-0.08333333333332149
712,125,2013,0.45000000000000906,-0.4388888888888829
713,540,2013,0.6000000000000059,-0.2499999999999858
714,3,2014,0.2500000000000071,-0.4111111111111079
715,65,2014,0.038888888888895856,-0.17222222222221006
716,79,2014,-0.049999999999993605,-0.6166666666666671
717,109,2014,-0.1722222222222154,-0.6388888888888786
718,125,2014,-0.1055555555555463,-0.4388888888888829
719,540,2014,0.044444444444450504,-0.2499999999999858
720,3,2015,1.3611111111111187,0.7000000000000028
721,65,2015,1.1500000000000075,0.9388888888889007
722,79,2015,1.061111111111118,0.49444444444444713
723,109,2015,1.4944444444444516,0.4722222222222321
724,125,2015,1.5611111111111207,0.6722222222222278
725,540,2015,1.155555555555562,0.8611111111111249
726,3,2016,1.3611111111111187,1.2555555555555564
727,65,2016,1.7055555555555628,0.9388888888889007
728,79,2016,1.6166666666666734,1.0500000000000007
729,109,2016,1.4944444444444516,1.0277777777777892
730,125,2016,1.5611111111111207,1.227777777777785
731,540,2016,1.7111111111111175,1.416666666666682
732,3,2017,1.916666666666674,1.8111111111111136
733,65,2017,1.7055555555555628,1.4944444444444542
734,79,2017,2.1722222222222296,1.6055555555555578
735,109,2017,1.4944444444444516,1.0277777777777892
736,125,2017,1.5611111111111207,1.227777777777785
737,540,2017,1.7111111111111175,1.416666666666682
738,3,2018,1.3611111111111187,0.7000000000000028
739,65,2018,1.1500000000000075,0.3833333333333435
740,79,2018,2.1722222222222296,0.49444444444444713
741,109,2018,1.4944444444444516,0.4722222222222321
742,125,2018,1.5611111111111207,0.11666666666667425
743,540,2018,1.7111111111111175,0.30555555555557135
744,3,2019,1.916666666666674,1.2555555555555564
745,65,2019,2.261111111111118,0.9388888888889007
746,79,2019,2.1722222222222296,1.6055555555555578
747,109,2019,2.050000000000007,1.0277777777777892
748,125,2019,1.5611111111111207,1.227777777777785
749,540,2019,1.7111111111111175,1.416666666666682
750,3,2020,1.916666666666674,1.2555555555555564
751,65,2020,2.261111111111118,0.9388888888889007
752,79,2020,2.1722222222222296,1.6055555555555578
753,109,2020,2.050000000000007,1.0277777777777892
754,125,2020,2.116666666666676,1.227777777777785
755,540,2020,2.266666666666673,1.416666666666682
756,3,2021,,
757,65,2021,,
758,79,2021,,
759,109,2021,,
760,125,2021,,
761,540,2021,,
